sentence_id,origin_sentence,category,new_category,model_reasoning
48335,"ב""כ הנאשם בסיכומיה טוענת כי מחומר הראיות עולה כי המתלוננת מסרה גירסאות שונות בפרטים עובדתיים מהותיים רבים","עוסק בעמדת הצדדים בנוגע להערכת המהימנות ולא עמדת השופט, הלכות כלליות בנוגע להערכת מהימנות, לא נוגע להערכה מהימנות כלל",לא רלוונטי,המשפט מציג את טענת באת-כוח הנאשם בסיכומיה ולא את קביעת או הערכת השופט עצמו לגבי מהימנות המתלוננת.
7967,"שנית, יש לזכור, כי המתלוננת חשה מיוזמתה לתחנת המשטרה בקרית-מלאכי מייד לאחר האירוע, כאשר היא ""מאוד מבוהלת"", כהגדרת השוטרת אושרית אמזלג, ובחולצה קרועה (עמ' 10 לפרוטוקול), ומסרה מייד גירסה סדורה ומפורטת, אשר כללה גם הגעה למקום והצבעה לשוטרים היכן לצלם (עדות השוטר שפיצר בעמ' 32 – 33)",אמינה בגלל חיזוק חיצוני,"קבלת עדות המתלוננת לאור תיאור מפורט, אותנטי וברור של מסכת האירועים",המשפט מתאר את גרסתה המפורטת והסדורה של המתלוננת שנמסרה באופן מיידי ואותנטי כשהיא מבוהלת ועם סימנים פיזיים של האירוע.
16712," ראינו כי המתלוננת סיפרה את הגרסה המפלילה, או לפחות חלקים ממנה, כבר לחברתה ח' בהיותן בנות 8, סיפרה לחוקרת הילדים בשנת 2009, לחברות בפנימייה בשנת 2015, לעובדות הסוציאליות, למדריכים, לרופאים שבדקו אותה, לקרובות המשפחה ס' וק', במספר הודעות במשטרה ולבסוף גם בבית המשפט",אמינה בגלל חיזוק חיצוני,קבלת גרסת המתלוננת בהיותה עדות מהימנה הנתמכת בראיות סיוע וחיזוקים,"המשפט מפרט כיצד גרסתה של המתלוננת נמסרה בעקביות לגורמים רבים ושונים לאורך השנים, דבר המהווה חיזוק ראייתי משמעותי לעדותה."
54810,"בנוסף לאמור בחוות דעתו של השופט ג'רג'ורה, בגרסאות השונות שמסרה המתלוננת בפני בית המשפט ומחוצה לו, היו סתירות, ואי דיוקים רבים","לא אמינה כי לא עקבית, הציגה סתירות",דחיית עדות המתלוננת עקב חוסר עקביות וסתירות מהותיות בגרסתה,"המשפט מצביע על קיומן של סתירות ואי-דיוקים רבים בגרסאות השונות שמסרה המתלוננת, דבר המערער את אמינות גרסתה."
38449,"המתלוננת מסרה בעדותה בביהמ""ש תאור עובדתי בכל הנוגע לנסיבות אירוע האונס, וכפי שפורט לעיל, דבריה בעדותה בביהמ""ש הן בנוגע לאירועי האלימות, והן בנוגע לאירוע האונס מהימנים עלי לחלוטין","אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה","קבלת עדות המתלוננת לאור תיאור מפורט, אותנטי וברור של מסכת האירועים",בית המשפט מקבל את עדות המתלוננת כמהימנה לחלוטין בהתבסס על התיאור העובדתי שמסרה לגבי נסיבות האירועים.
54885," בנוסף, לא נעלמו מעיני הנסיבות בהן מסרה המתלוננת את הגרסאות הנ""ל, אך אין בנסיבות שהיו בכדי לרפא את הסתירות הקיימות","לא אמינה כי לא עקבית, הציגה סתירות",דחיית עדות המתלוננת עקב חוסר עקביות וסתירות מהותיות בגרסתה,"המשפט עוסק בסתירות הקיימות בגרסאותיה של המתלוננת אשר הנסיבות אינן יכולות לרפא, דבר המצביע על חוסר עקביות בגרסתה."
71143,"המתלוננת מסרה גרסה ארוכה ומפורטת, תוך התייחסות למקומות בהם התבצעו המעשים (באיזו דירה, באיזו שעה, ובאיזה חדר בדירה); לתחושות שחשה, הן תחושות פיזיות (למשל: ""הוא ריסס לי ונשכב עליי והחדיר לי את איבר המין שלו לפי הטבעת שלי","אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה","קבלת עדות המתלוננת לאור תיאור מפורט, אותנטי וברור של מסכת האירועים","המשפט מתאר קבלה של גרסת המתלוננת המבוססת על תיאור מפורט, מוחשי ואותנטי של מסכת האירועים ותחושותיה."
87860,"מעדותה של מ' (עת/6), חברתה של המתלוננת, עולה, כי המתלוננת סיפרה לה (יום למחרת האירוע) גרסה שונה באופן מהותי מגרסתה בביהמ""ש","לא אמינה כי לא עקבית, הציגה סתירות",דחיית עדות המתלוננת עקב חוסר עקביות וסתירות מהותיות בגרסתה,המשפט מצביע על סתירה מהותית וחוסר עקביות בגרסתה של המתלוננת בהשוואה לגרסה שמסרה לחברתה.
85446,", מסרה גירסה נכונה, שהיא הבסיס לגירסתה כולה","אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה","קבלת עדות המתלוננת במלואה לאור רושם חיובי, כנות ומהימנות גבוהה",המשפט מבטא קבלה של גרסת המתלוננת כגרסה נכונה ואמתית המהווה בסיס לעדותה כולה.
64586,"המתלוננת, סטודנטית כבת 27 שנה (במועד הנטען לביצוע העבירה), העידה עדות קוהרנטית ורציפה","אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה","קבלת עדות המתלוננת לאור תיאור מפורט, אותנטי וברור של מסכת האירועים","המשפט מתאר את עדותה של המתלוננת כקוהרנטית ורציפה, דבר המעיד על תיאור ברור ורציף של מסכת האירועים."
90102,"לאחר שהמתלוננת מסרה בחקירה החוזרת את הגרסה המזכה (ת/23), ביצעה חוקרת הילדים הערכת מהימנות חדשה (ת/22)",לא רלוונטי,לא רלוונטי,המשפט מתאר פעולה חקירתית של חוקרת הילדים ואינו מבטא את הערכת השופט לגבי מהימנות המתלוננת.
90109,"סיכומו של דבר, חוקרת הילדים התרשמה כי הגרסה המפלילה שמסרה המתלוננת הינה גרסה מהימנה, ואילו הגרסה המזכה הינה פרי של לחצים שהופעלו על המתלוננת ואינה משקפת את האמת",אמינה בגלל חיזוק חיצוני,קבלת עדות הקטינה כעדות אמת מהימנה המגובה בהתרשמות חוקרת הילדים,המשפט עוסק בקבלת גרסתה המפלילה של הקטינה כמהימנה על בסיס התרשמותה המקצועית של חוקרת הילדים.
1213130," יסוד זה אכן היווה את הבסיס לדיון המפורט בגרסאות המתלוננות השונות, כמו גם למסקנות בית המשפט בסופו של יום",לא רלוונטי,לא רלוונטי,המשפט אינו מעריך את מהימנות המתלוננת אלא מתאר באופן כללי ומתודי את הבסיס לדיון בגרסאותיהן ובמסקנות בית המשפט.
103910,חברי השופט ב,לא רלוונטי,לא רלוונטי,"המשפט אינו עוסק כלל בעדות המתלוננת או בהערכת מהימנותה, אלא מהווה התייחסות לשופט עמית."
103714," המתלוננת מסרה במשטרה ובעדותה בבית המשפט שתי גרסאות סותרות, האחת המפלילה את הנאשם, והאחרת - שחוזרת בה מגרסת ההפללה","לא אמינה כי לא עקבית, הציגה סתירות",דחיית עדות המתלוננת עקב חוסר עקביות וסתירות מהותיות בגרסתה,"המשפט מתאר מסירת גרסאות סותרות של המתלוננת במשטרה ובבית המשפט, המצביעות על חוסר עקביות מהותי בגרסתה."
102385," כפי שניתן להיווכח, מהגרסה הראשונה שמסרה המתלוננת חסרים שני נושאים מרכזיים: החלק המתייחס להתנהגותו של הנאשם, כלומר, ההתפשטות המהירה והכניסה למיטה, וכן נשמט כל החלק המתאר את הפצרותיה של המתלוננת וניסיונות השיכנוע של הנאשם ללוותה לבית השיריון","לא אמינה כי לא עקבית, הציגה סתירות",דחיית עדות המתלוננת עקב חוסר עקביות וסתירות מהותיות בגרסתה,"המשפט מצביע על השמטת פרטים מהותיים ועל חוסר עקביות בין גרסאותיה של המתלוננת, דבר המערער את מהימנות עדותה."
