sentence_id,origin_sentence,category,new_category
1244485," ככלל, הכילה עדותה של המתלוננת תיאורים מפורטים של ההתרחשות, לצד התבטאויות ספונטניות, אשר נגעו במידה רבה לתחושותיה בזמן האירוע שעברה, וביחס אליו","אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה","קבלת עדות המתלוננת לאור תיאור מפורט, אותנטי וברור של מסכת האירועים"
1081219,"בנוסף להתרשמותי החיובית מהמתלוננת, בחינת מכלול הראיות באירוע זה, אלה הנוגעות לאירוע עצמו, כמו גם בשאלות צדדיות, הביאו אותי למסקנה חד משמעית, כי גירסתה של המתלוננת היא אמת לאמיתה, בעוד גירסתו של הנאשם היא גירסה שקרית ובחלקה הגדול המצאה של הרגע האחרון",אמינה בגלל שהנאשם לא אמין,העדפת עדותה המהימנה של המתלוננת ודחיית גרסת הנאשם עקב חוסר אמינותו
1322960,"עדותה של המתלוננת, רצופה סתירות מהותיות וענייניות","לא אמינה כי לא עקבית, הציגה סתירות",דחיית עדות המתלוננת עקב חוסר עקביות וסתירות מהותיות בגרסתה
1229750,"דומני, כי כאן המקום לציין, כי הרושם שהותירה עלי עדותה של מתלוננת בביהמ""ש היה  מהימן יותר מהרושם שהותירה עלי עדותו של הנאשם, וכי מבין שתי הגרסאות – מבכר אני את גרסתה של  המתלוננת",אמינה בגלל שהנאשם לא אמין,העדפת עדותה המהימנה של המתלוננת ודחיית גרסת הנאשם עקב חוסר אמינותו
1252917,"ואכן, גירסתה של המתלוננת מעלה מספר תמיהות, אולם כשהיא נחקרה עליהן היא ידעה להסביר את הדברים מנקודת מבטה, תיארה את רגשותיה בצורה אותנטית ולא הסתירה פרטים בלתי מחמיאים הקשורים באישיותה, בקשייה החברתיים ובדימויה העצמי, הגם שאין לי ספק שהדבר לא היה לה נוח ובודאי לא קל","אמינה למרות שיש בעיות (למשל, עדות יחידה ובכל זאת מספקת) – יש פגמים אבל ההכרעה היא לטובת הנפגעת","קבלת עדות המתלוננת לאור תיאור מפורט, אותנטי וברור של מסכת האירועים"
1331908,"שנית טען ב""כ הנאשם בסיכומיו, וזאת ביחס לאישום הראשון, כי עדותה של המתלוננת אינה מבססת את היסוד העובדתי הנדרש בעבירה של מעשה מגונה; שכן המתלוננת אינה בטוחה במה שנעשה בה  מבחינה עובדתית-גופנית, וכי עצם הפשטתה אינה מצביעה על דבר",לא רלוונטי,לא רלוונטי
1399162, משמשת נימוק טוב לעמידה בחובת ההנמקה - בעניינה של המתלוננת ח,לא רלוונטי,לא רלוונטי
1380807,"עדותה של המתלוננת עשתה עליי רושם מהימן, ואני מאמצה ומקבלה","אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה","קבלת עדות המתלוננת במלואה לאור רושם חיובי, כנות ומהימנות גבוהה"
1353511,"התיאוריה של הסנגור, לפיה הנאשם ליטף הכלב ואגב כך נגע בטעות בחזה של המתלוננת, אינה מתיישבת עם גרסתה של המתלוננת, אשר כוללת תוכן מילולי נלווה, המוכחש על ידי הנאשם, וכן שני אירועים של הפעלת לחץ פיזי משמעותי על החזה של המתלוננת בתוך חדר המדרגות, פעם מאחור ופעם מלפנים",לא רלוונטי,לא רלוונטי
1335669, תיאור זה של המתלוננת נשמע מעוגן בהוויתה ומעניק רובד אמינות נוסף לתאוריה,"אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה","קבלת עדות המתלוננת לאור תיאור מפורט, אותנטי וברור של מסכת האירועים"
1544955, עדותה של המתלוננת בבית המשפט עשתה רושם מהימן ביותר,"אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה","קבלת עדות המתלוננת במלואה לאור רושם חיובי, כנות ומהימנות גבוהה"
1544984," לסיכום עד כאן, עדותו של אנדריי, ובייחוד, עדותה של המתלוננת, עשו רושם מהימן ביותר, לא נפלו סתירות של ממש ביניהן, באשר להתרחשותו של האירוע, על כל שלביו, הן תומכות ומחזקות האחת את השניה, וגם תואמות את הודעותיהם במשטרה, כפי שנמסרו על ידיהם סמוך לאחר האירוע","אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה",קבלת גרסת המתלוננת בהיותה עדותמהימנה הנתמכת בראיות סיוע וחיזוקים
1584023," על פי עדותה של המתלוננת שעשתה עלי רושם חיובי ומסרה עדות עקבית, הגיונית וסדורה ממנה לא נסוגה בכל שלב שהוא, ולאחר שהזהרתי את עצמי כי המדובר בעדות יחידה, ראיתי לנכון להעדיפה על פני עדות הנאשם, ולהשתית על אדניה את קביעת המימצאים העובדתיים","אמינה למרות שיש בעיות (למשל, עדות יחידה ובכל זאת מספקת) – יש פגמים אבל ההכרעה היא לטובת הנפגעת",קביעת ממצאים עובדתיים מרשיעים על בסיס אימוץ גרסת המתלוננת ודחיית הנאשם
1526370,עדותה של הקטינה 4 הותירה רושם אמין וניכר כי דייקה בתיאוריה בלא מניע להעצים את חלקו של הנאשם,"אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה","קבלת עדות המתלוננת במלואה לאור רושם חיובי, כנות ומהימנות גבוהה"
1817533," לזכותו ציינה, שהנאשם הודה במעשים המיוחסים לו בחקירתו במשטרה ובבית המשפט, ובכך חסך את עדותן של המתלוננת ואמה, שעברו טראומה קשה בעקבות האירועים נשואי כתב האישום",לא רלוונטי,לא רלוונטי
1916440,"בנוסף לעדותה של המתלוננת, זימנה התביעה לעדות עדים נוספים ולהלן עיקרי עדותם",לא רלוונטי,לא רלוונטי
29388,"יתרה מכך, עדותה של המתלוננת מושתתת על אדנים מוצקים, בדמות עדויותיהם של יתר עדי התביעה, אשר מבססים  את עדותה ומחזקים אותה",אמינה בגלל חיזוק חיצוני,קבלת גרסת המתלוננת בהיותה עדות מהימנה הנתמכת בראיות סיוע וחיזוקים
2017490,"לגבי חלק מהמעשים המיוחסים לנאשם בפנינו מצויות רק עדויותיהן של המתלוננות ושל הנאשם, ואילו לגבי חלקם של המעשים, בפנינו גם עדויות נוספות של מי שנכחו באירועים או בחלקם ויכולות לשפוך אור נוסף על אשר אירע",לא רלוונטי,לא רלוונטי
190892," עדותה של המתלוננת נמשכה על פני ישיבות רבות, במהלכן הופסקה העדות פעמים רבות",לא רלוונטי,לא רלוונטי
35032," כאן עומדות  שתי העדויות של המתלוננות כשהן תומכות זו בזו בנקודות המרכזיות של האישומים המיוחסים לנאשם, וכל עדות כזו מצביעה על הפרה גסה ועזת מצח של האיסורים החוקיים והמוסריים שמוטלים על היחסים שבין אב לבתו",אמינה בגלל חיזוק חיצוני,קבלת גרסת המתלוננת בהיותה עדות מהימנה הנתמכת בראיות סיוע וחיזוקים
179415," ואם כך נהג, מקום שראיות אובייקטייבות זעקו כנגדו, כאלף עדים, תוך שהעלה על עצמו כי האמת הצרופה הינה ממנו והלאה, כי אז, על אחת כמה וכמה, כשבאו הוא להעיד על האירוע הנדון, שלגביו עומדת, בעיקר, עדותה של המתלוננת אל מול עדותו שלו",אמינה בגלל שהנאשם לא אמין,העדפת עדותה המהימנה של המתלוננת ודחיית גרסת הנאשם עקב חוסר אמינותו
350963,"בטרם ארד לעומקם של דברים אדגיש, התרשמתי כי גרסתה של המתלוננת מבוססת על גרעין אמת ממשי","אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה","קבלת עדות המתלוננת במלואה לאור רושם חיובי, כנות ומהימנות גבוהה"
